prod_id,num_reviews,piece_count,prod_desc,review_difficulty,difficulty,set_name,star_rating,theme_name,Image,Year,Price
41150,3,307,Set sail with Moana to restore the heart of Te Fiti!,Easy,2,Ultimate Lance,3.5,NEXO KNIGHTS™,https://images.brickset.com/sets/images/70337-1.jpg,2016,9.99
40307,1,115,Decorate and customize your castle!,Easy,2,Ultimate General Magmar,5,NEXO KNIGHTS™,https://images.brickset.com/sets/images/70338-1.jpg,2016,9.99
41147,2,153,Take a break with Anna and her horse on their journey!,Easy,2,Combo NEXO Powers Wave 1,3.4,NEXO KNIGHTS™,https://images.brickset.com/sets/images/70372-1.jpg,2017,3.99
41593,9,109,Treasure your own LEGO® BrickHeadz construction character featuring Disney’s Captain Jack Sparrow!,Easy,2,Destiny's Bounty,4.9,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70618-1.jpg,2017,159.99
41595,10,139,Add some Disney fairytale romance with a LEGO® BrickHeadz construction character featuring Belle!,Easy,2,NINJAGO® City,4.9,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70620-1.jpg,2017,299.99
10840,1,106,Enjoy a day of family fun at LEGO® DUPLO® Big Fair!,Easy,2,Temple of The Ultimate Ultimate Weapon,4.8,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70617-1.jpg,2017,99.99
10507,11,52,Hop aboard My First Train Set for beginning builder fun!,Easy,2,Quake Mech,4.5,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70632-1.jpg,2017,89.99
10847,5,23,Introduce counting with this easy-to-build train!,Easy,2,"garmadon, Garmadon, GARMADON!",4.9,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70656-1.jpg,2017,79.99
10816,6,36,Learn to build and create your own fleet of LEGO® DUPLO® vehicles!,Easy,2,Ice Tank,4.8,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70616-1.jpg,2017,79.99
2304,15,1,Start creations here!,Easy,2,Temple of Resurrection,4.2,NINJAGO®,https://images.brickset.com/sets/images/70643-1.jpg,2018,69.99
10590,3,29,Head off on your holidays with the LEGO® DUPLO® Airport!,Easy,2,Lightning Jet,5,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70614-1.jpg,2017,59.99
41190,2,149,Help Emily Jones find the lost diary page and outwit the shadow bat!,Easy,2,Killow vs. Samurai X,4,NINJAGO®,https://images.brickset.com/sets/images/70642-1.jpg,2018,49.99
41181,3,67,Protect the crystals from the goblin thief!,Easy,2,Garmadon's Volcano Lair,4.3,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70631-1.jpg,2017,49.99
41311,7,289,Enjoy pizza with friends at Heartlake’s Italian restaurant!,Easy,2,Green Ninja Mech Dragon,4.7,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70612-1.jpg,2017,49.99
41328,2,95,Stephanie is always on the go… even at home in her bedroom!,Easy,2,Ninja Nightcrawler,4.8,NINJAGO®,https://images.brickset.com/sets/images/70641-1.jpg,2018,39.99
41134,5,774,"Learn to sing, dance and play with friends in Heartlake City!",Easy,2,Street Race of Snake Jaguar,4.7,NINJAGO®,https://images.brickset.com/sets/images/70639-1.jpg,2018,29.99
41310,1,185,Drive the van to send special gifts all around Heartlake City!,Easy,2,Water Strider,4.5,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70611-1.jpg,2017,29.99
41306,1,79,Hop on the scooter and zoom off to catch some waves!,Easy,2,Master Falls,4,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70608-1.jpg,2017,29.99
21314,30,230,Reimagine Disney’s TRON: Legacy movie scenes with LEGO® bricks!,Easy,2,Manta Ray Bomber,4.3,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70609-1.jpg,2017,29.99
21308,23,496,What time is it? It’s LEGO® Adventure Time™!,Easy,2,Flying Jelly Sub,4.6,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70610-1.jpg,2017,29.99
21312,33,231,"Build, play and learn from inspiring women of NASA!",Easy,2,Katana V11,5,NINJAGO®,https://images.brickset.com/sets/images/70638-1.jpg,2018,19.99
10737,2,63,Battle Mr. Freeze™ with Batman™ and his Batboat on the Gotham City Sea!,Easy,2,Piranha Attack,3.6,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70629-1.jpg,2017,19.99
75930,2,1019,Rescue Maisie from the Indoraptor at Lockwood Estate!,Easy,2,NINJAGO® City Chase,4.6,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70607-1.jpg,2017,19.99
75931,1,289,Defend the outpost from the terrifying Dilophosaurus!,Easy,2,Spinjitzu Training,4.7,THE LEGO® NINJAGO® MOVIE™,https://images.brickset.com/sets/images/70606-1.jpg,2017,9.99
41614,1,234,Train a raptor with LEGO® BrickHeadz™ Owen and Blue!,Easy,2,Misfortune’s Keep,4.5,NINJAGO®,https://images.brickset.com/sets/images/70605-1.jpg,2016,79.99
75926,1,126,Chase the Pteranodon and rescue it from danger!,Easy,2,Salvage M.E.C.,4.8,NINJAGO®,https://images.brickset.com/sets/images/70592-1.jpg,2016,39.99
76104,13,375,Bash the ball-shooting gun turret with the Hulkbuster!,Easy,2,Vermillion Invader,4.6,NINJAGO®,https://images.brickset.com/sets/images/70624-1.jpg,2017,29.99
76102,10,223,Find Thor’s ultimate weapon!,Easy,2,Destiny's Shadow,4.6,NINJAGO®,https://images.brickset.com/sets/images/70623-1.jpg,2017,29.99
76101,13,124,Defend Wakanda from attack with the Avengers!,Easy,2,Raid Zeppelin,4,NINJAGO®,https://images.brickset.com/sets/images/70603-1.jpg,2016,29.99
41605,2,105,Feel the power of Infinity with LEGO® BrickHeadz Thanos!,Easy,2,Sky Shark,4.2,NINJAGO®,https://images.brickset.com/sets/images/70601-1.jpg,2016,19.99
41606,1,113,Be a legendary outlaw with LEGO® BrickHeadz Star-Lord!,Easy,2,The Vermillion Attack,4.7,NINJAGO®,https://images.brickset.com/sets/images/70621-1.jpg,2017,9.99
76078,7,375,Get ready for a clash of the Hulks!,Easy,2,THE LEGO® NINJAGO® MOVIE™,4.3,Minifigures,https://images.brickset.com/sets/images/71019-13.jpg,2017,3.99
76084,6,400,Fight for the future of Asgard!,Easy,2,Ferrari Ultimate Garage,5,Speed Champions,https://images.brickset.com/sets/images/75889-1.jpg,2018,99.99
76077,10,377,Send in Iron Man to rescue Agent Coulson from Detroit Steel!,Easy,2,Porsche 911 RSR and 911 Turbo 3.0,4.8,Speed Champions,https://images.brickset.com/sets/images/75888-1.jpg,2018,29.99
76099,6,229,Battle Killmonger for the precious vibranium with Black Panther!,Easy,2,1968 Ford Mustang Fastback,4.9,Speed Champions,https://images.brickset.com/sets/images/75884-1.jpg,2018,14.99
76082,9,185,Foil the masked robbers’ bank raid!,Easy,2,Ferrari 488 GT3 “Scuderia Corsa”,5,Speed Champions,https://images.brickset.com/sets/images/75886-1.jpg,2018,14.99
76076,10,160,Retrieve Captain America's shield from evil Super-Adaptoid!,Easy,2,Ford Fiesta M-Sport WRC,4.5,Speed Champions,https://images.brickset.com/sets/images/75885-1.jpg,2018,14.99
76091,2,79,Match Thor against Loki in an epic Mighty Micros clash!,Easy,2,MERCEDES AMG PETRONAS Formula One™ Team,4.6,Speed Champions,https://images.brickset.com/sets/images/75883-1.jpg,2017,99.99
76067,14,330,Jump to the rescue and control the blaze with the Avengers and Spider-Man!,Easy,2,2016 Ford GT & 1966 Ford GT40,4.8,Speed Champions,https://images.brickset.com/sets/images/75881-1.jpg,2017,29.99
76079,9,197,Team up with Mantis and Rocket and fight back against Taserface!,Easy,2,Porsche 919 Hybrid,5,Speed Champions,https://images.brickset.com/sets/images/75887-1.jpg,2018,14.99
41590,8,96,Stand your ground with your own LEGO® BrickHeadz Iron Man!,Easy,2,Mercedes-AMG GT3,4.6,Speed Champions,https://images.brickset.com/sets/images/75877-1.jpg,2017,14.99
41592,8,93,Have a smashing time with LEGO® BrickHeadz The Hulk!,Easy,2,McLaren 720S,4.9,Speed Champions,https://images.brickset.com/sets/images/75880-1.jpg,2017,14.99
76073,4,85,Take a swipe at Magneto with the mighty Wolverine!,Easy,2,Scuderia Ferrari SF16-H,4.7,Speed Champions,https://images.brickset.com/sets/images/75879-1.jpg,2017,14.99
21144,4,549,Create a flourishing Farm Cottage!,Easy,2,Bugatti Chiron,4.9,Speed Champions,https://images.brickset.com/sets/images/75878-1.jpg,2017,14.99
21123,16,208,Spring a surprise attack with The Iron Golem!,Easy,2,Ford Mustang GT,4.4,Speed Champions,https://images.brickset.com/sets/images/75871-1.jpg,2016,14.99
21138,4,69,Grow and trade your crops at the Melon Farm!,Easy,2,Kessel Run Millennium Falcon™,4,Star Wars™,https://images.brickset.com/sets/images/75212-1.jpg,2018,169.99
21122,14,571,Battle the hostile mobs at The Nether Fortress!,Easy,2,Imperial TIE Fighter™,4.7,Star Wars™,https://images.brickset.com/sets/images/75211-1.jpg,2018,69.99
72002,1,191,Double the action with the 2-in-1 Twinfector!,Easy,2,Moloch's Landspeeder™,4.5,Star Wars™,https://images.brickset.com/sets/images/75210-1.jpg,2018,39.99
70337,2,75,Soar into battle with Ultimate Lance and his jet wings!,Easy,2,Yoda's Hut,4.4,Star Wars™,https://images.brickset.com/sets/images/75208-1.jpg,2018,29.99
70608,10,312,Battle against evil Jungle Garmadon on the jungle bridge!,Easy,2,Han Solo's Landspeeder™,4.8,Star Wars™,https://images.brickset.com/sets/images/75209-1.jpg,2018,29.99
70609,6,341,Protect NINJAGO® City from flying Manta Ray Bomber attack!,Easy,2,Jedi™ and Clone Troopers™ Battle Pack,4,Star Wars™,https://images.brickset.com/sets/images/75206-1.jpg,2018,14.99
70629,8,217,Stop a Piranha Attack with Kai and Misako!,Easy,2,Imperial Patrol Battle Pack,5,Star Wars™,https://images.brickset.com/sets/images/75207-1.jpg,2018,14.99
70607,18,233,Stop a crime in the NINJAGO® City street market!,Easy,2,Chewbacca™,3,BrickHeadz,https://images.brickset.com/sets/images/41609-1.jpg,2018,9.99
70606,11,109,Practice your Spinjitzu skills with Kai and Zane!,Easy,2,Death Star™,3.9,Star Wars™,https://images.brickset.com/sets/images/75159-1.jpg,2016,499.99
70601,12,221,Take on Flintlocke’s Sky Shark with Ninja Lloyd!,Easy,2,Slave I,4.8,Star Wars™,https://images.brickset.com/sets/images/75060-1.jpg,2015,199.99
70621,7,83,Battle the Vermillion to win the Fast Forward Time Blade!,Easy,2,First Order Star Destroyer™,4.8,Star Wars™,https://images.brickset.com/sets/images/75190-1.jpg,2017,159.99
75884,9,183,"Build, display and race the 1968 Ford Mustang Fastback!",Easy,2,First Order Heavy Assault Walker™,4.4,Star Wars™,https://images.brickset.com/sets/images/75189-1.jpg,2017,149.99
75886,3,179,Team up with Ferrari “Scuderia Corsa” and triumph!,Easy,2,Resistance Bomber,4.6,Star Wars™,https://images.brickset.com/sets/images/75188-1.jpg,2017,109.99
75881,12,366,Race your friends to win a 24-hour race!,Easy,2,BB-8™,4.8,Star Wars™,https://images.brickset.com/sets/images/75187-1.jpg,2017,99.99
75887,3,163,Race to win a 24-hour race with the Porsche 919 Hybrid!,Easy,2,Krennic's Imperial Shuttle,4.4,Star Wars™,https://images.brickset.com/sets/images/75156-1.jpg,2016,89.99
75877,12,196,Customize the awesome AMG GT3 to race!,Easy,2,The Arrowhead,4.8,Star Wars™,https://images.brickset.com/sets/images/75186-1.jpg,2017,89.99
75880,10,161,"Design, build and race an incredible McLaren supercar!",Easy,2,Defense of Crait™,4.3,Star Wars™,https://images.brickset.com/sets/images/75202-1.jpg,2018,84.99
75879,11,184,Speed into race action with the awesome Scuderia Ferrari SF16-H!,Easy,2,Kylo Ren's TIE Fighter™,4.6,Star Wars™,https://images.brickset.com/sets/images/75179-1.jpg,2017,79.99
75878,19,181,Build and drive the ultimate hyper car!,Easy,2,Poe's X-Wing Fighter™,4.7,Star Wars™,https://images.brickset.com/sets/images/75102-1.jpg,2015,79.99
75871,28,185,Break records in this American dream car!,Easy,2,Rebel U-Wing Fighter™,4.6,Star Wars™,https://images.brickset.com/sets/images/75155-1.jpg,2016,79.99
75210,2,464,Go on the hunt with Moloch!,Easy,2,Rathtar™ Escape,4.7,Star Wars™,https://images.brickset.com/sets/images/75180-1.jpg,2017,79.99
75208,5,229,Train with Luke at Yoda’s Dagobah hideout!,Easy,2,Tracker I,4.3,Star Wars™,https://images.brickset.com/sets/images/75185-1.jpg,2017,69.99
75209,4,345,Escape to safety with Han Solo’s Landspeeder!,Easy,2,Y-Wing Starfighter™,4.7,Star Wars™,https://images.brickset.com/sets/images/75172-1.jpg,2017,59.99
75202,4,746,Join the battle at the Resistance base!,Easy,2,Jakku Quadjumper™,4.3,Star Wars™,https://images.brickset.com/sets/images/75178-1.jpg,2017,49.99
75178,12,457,Escape Jakku in the powerful Quadjumper!,Easy,2,First Order Heavy Scout Walker™,4,Star Wars™,https://images.brickset.com/sets/images/75177-1.jpg,2017,49.99
75205,14,376,Stop by at Tatooine’s Mos Eisley Cantina!,Easy,2,Mos Eisley Cantina™,3.5,Star Wars™,https://images.brickset.com/sets/images/75205-1.jpg,2018,39.99
75201,37,370,Seize control of the First Order AT-ST!,Easy,2,First Order AT-ST™,1.8,Star Wars™,https://images.brickset.com/sets/images/75201-1.jpg,2018,39.99
75200,25,241,Learn the Jedi way at the Ahch-To Island mountainside hut!,Easy,2,Ahch-To Island™ Training,4.5,Star Wars™,https://images.brickset.com/sets/images/75200-1.jpg,2018,29.99
75204,13,278,Speed into action with the Sandspeeder!,Easy,2,Sandspeeder™,4.5,Star Wars™,https://images.brickset.com/sets/images/75204-1.jpg,2018,29.99
75199,19,157,Chase down the Jedi with General Grievous’ Combat Speeder!,Easy,2,General Grievous' Combat Speeder,2.6,Star Wars™,https://images.brickset.com/sets/images/75199-1.jpg,2018,29.99
75176,14,294,Jettison to safety in the Resistance Transport Pod!,Easy,2,Resistance Transport Pod™,4.7,Star Wars™,https://images.brickset.com/sets/images/75176-1.jpg,2017,29.99
75183,38,282,Bring Darth Vader to life at the medical bay!,Easy,2,Darth Vader™ Transformation,4.7,Star Wars™,https://images.brickset.com/sets/images/75183-1.jpg,2017,24.99
75168,37,262,Journey to the stars aboard Yoda’s starship!,Easy,2,Yoda's Jedi Starfighter™,4.5,Star Wars™,https://images.brickset.com/sets/images/75168-1.jpg,2017,24.99
75182,27,305,Pack a punch with the Republic Fighter Tank!,Easy,2,Republic Fighter Tank™,4.6,Star Wars™,https://images.brickset.com/sets/images/75182-1.jpg,2017,24.99
75169,32,208,Battle it out at the generator core!,Easy,2,Duel on Naboo™,4.4,Star Wars™,https://images.brickset.com/sets/images/75169-1.jpg,2017,24.99
75529,7,92,Protect the First Order with the Elite Praetorian Guard!,Easy,2,Elite Praetorian Guard,4.7,Star Wars™,https://images.brickset.com/sets/images/75529-1.jpg,2017,24.99
75117,12,86,Go on the hunt for Resistance forces with the fierce Kylo Ren™!,Easy,2,Kylo Ren™,4.5,Star Wars™,https://images.brickset.com/sets/images/75117-1.jpg,2016,24.99
75196,3,188,Intercept Kylo Ren in a deep space microfighter duel!,Easy,2,Stormtrooper™ Commander,4,Star Wars™,https://images.brickset.com/sets/images/75531-1.jpg,2017,24.99
75195,4,216,Pit First Order against Resistance in a micro planetside battle!,Easy,2,A-Wing™ vs. TIE Silencer™ Microfighters,4.3,Star Wars™,https://images.brickset.com/sets/images/75196-1.jpg,2018,19.99
75198,14,97,Keep the Jawas busy on desert planet Tatooine!,Easy,2,Ski Speeder™ vs. First Order Walker™ Microfighters,4.5,Star Wars™,https://images.brickset.com/sets/images/75195-1.jpg,2018,19.99
75193,9,92,Play at micro lightspeed with the Millennium Falcon!,Easy,2,Tatooine™ Battle Pack,4.1,Star Wars™,https://images.brickset.com/sets/images/75198-1.jpg,2018,14.99
75194,3,91,Take on the Resistance in a micro-scale TIE Fighter!,Easy,2,First Order Specialists Battle Pack,4.1,Star Wars™,https://images.brickset.com/sets/images/75197-1.jpg,2018,14.99
75160,6,109,Enter miniature battle with the amazing U-Wing Microfighter!,Easy,2,Bounty Hunter Speeder Bike™ Battle Pack,4.7,Star Wars™,https://images.brickset.com/sets/images/75167-1.jpg,2017,14.99
75161,4,88,Engage the Rebels with the tough TIE Striker Microfighter!,Easy,2,First Order Transport Speeder Battle Pack,4.6,Star Wars™,https://images.brickset.com/sets/images/75166-1.jpg,2017,14.99
41602,3,119,Feel the Force with a LEGO® BrickHeadz construction character featuring Rey!,Easy,2,Millennium Falcon™ Microfighter,4.7,Star Wars™,https://images.brickset.com/sets/images/75193-1.jpg,2018,9.99
75173,27,149,Go in search of Ben Kenobi in Luke’s Landspeeder!,Easy,2,First Order TIE Fighter™ Microfighter,4.3,Star Wars™,https://images.brickset.com/sets/images/75194-1.jpg,2018,9.99
75524,1,87,Jump into action with warrior monk Chirrut Îmwe!,Easy,2,U-Wing™ Microfighter,4.8,Star Wars™,https://images.brickset.com/sets/images/75160-1.jpg,2017,9.99
75165,36,112,Track down those Rebels!,Easy,2,TIE Striker™ Microfighter,4.5,Star Wars™,https://images.brickset.com/sets/images/75161-1.jpg,2017,9.99
75139,47,409,Defeat Kylo Ren at the forest castle!,Easy,2,Rey,5,BrickHeadz,https://images.brickset.com/sets/images/41602-1.jpg,2018,9.99
75171,19,419,Uncover the Death Star plans at the beach bunker!,Easy,2,Snowspeeder™,4.3,Star Wars™,https://images.brickset.com/sets/images/75144-1.jpg,2017,199.99
75147,12,558,Join StarScavenger on dangerous salvage missions!,Easy,2,Jedi Starfighter™ With Hyperdrive,4.7,Star Wars™,https://images.brickset.com/sets/images/75191-1.jpg,2017,99.99
75184,26,309,Launch into the holidays with the LEGO® Star Wars Advent Calendar!,Easy,2,Darth Vader™,5,Star Wars™,https://images.brickset.com/sets/images/75534-1.jpg,2018,39.99
75170,25,269,Join the Rebel battle aboard The Phantom!,Easy,2,Boba Fett™,4.8,Star Wars™,https://images.brickset.com/sets/images/75533-1.jpg,2018,29.99
75120,12,169,Go behind enemy lines with K-2SO!,Easy,2,Luke's Landspeeder™,4.5,Star Wars™,https://images.brickset.com/sets/images/75173-1.jpg,2017,19.99
75118,10,82,Command the troops with Captain Phasma™!,Easy,2,Y-Wing Starfighter™,5,Star Wars™,https://images.brickset.com/sets/images/75181-1.jpg,2018,199.99
75121,4,106,Enforce Imperial rule with the Empire’s elite Death Trooper!,Easy,2,Millennium Falcon™,4.8,Star Wars™,https://images.brickset.com/sets/images/75192-1.jpg,2017,799.99
75099,70,193,Speed into action on Rey's Speeder!™,Easy,2,Sergeant Jyn Erso™,3.7,Star Wars™,https://images.brickset.com/sets/images/75119-1.jpg,2016,24.99
75523,1,89,Patrol the Scarif coastline with the armored Stormtrooper!,Easy,2,Chirrut Îmwe™,4,Star Wars™,https://images.brickset.com/sets/images/75524-1.jpg,2017,24.99
75107,10,85,Battle the Jedi with posable Jango Fett!™,Easy,2,Baze Malbus™,5,Star Wars™,https://images.brickset.com/sets/images/75525-1.jpg,2017,24.99
75125,9,87,Blast off on miniature X-Wing Fighter adventures!,Easy,2,Imperial Trooper Battle Pack,4,Star Wars™,https://images.brickset.com/sets/images/75165-1.jpg,2017,14.99
75128,11,93,Go on the hunt for microfighter rebels!,Easy,2,TIE Fighter™,4.7,Star Wars™,https://images.brickset.com/sets/images/75095-1.jpg,2015,199.99
75126,11,91,Speed across distant planets in the micro First Order Snowspeeder™!,Easy,2,Kylo Ren’s Command Shuttle™,4.1,Star Wars™,https://images.brickset.com/sets/images/75104-1.jpg,2015,119.99
42065,28,370,Travel over the toughest terrain with the RC Tracked Racer!,Easy,2,TIE Striker™,4.6,Star Wars™,https://images.brickset.com/sets/images/75154-1.jpg,2016,69.99
42062,8,631,"Grab, lift, load and deliver at the Container Yard!",Easy,2,Battle on Takodana™,4.1,Star Wars™,https://images.brickset.com/sets/images/75139-1.jpg,2016,59.99
42075,1,513,Explore iconic vehicle design with the First Responder!,Easy,2,Battle on Scarif,3.8,Star Wars™,https://images.brickset.com/sets/images/75171-1.jpg,2017,49.99
42060,10,365,Call in the Roadwork Crew!,Easy,2,StarScavenger™,3.6,Star Wars™,https://images.brickset.com/sets/images/75147-1.jpg,2016,49.99
8293,57,10,Motorize your LEGO® Technic creations with the Power Functions Motor Set!,Easy,2,Encounter on Jakku™,3.6,Star Wars™,https://images.brickset.com/sets/images/75148-1.jpg,2016,59.99
42059,7,142,Fly off the ramp at high speed with the super-fast Stunt Truck!,Easy,2,LEGO® Star Wars™ Advent Calendar,3.2,Star Wars™,https://images.brickset.com/sets/images/75184-1.jpg,2017,39.99
42057,9,199,Take to the skies with the Ultralight Helicopter!,Easy,2,The Phantom,3.8,Star Wars™,https://images.brickset.com/sets/images/75170-1.jpg,2017,29.99
42058,2,140,Hit the ramp at high speed with the awesome Stunt Bike!,Easy,2,Darth Vader™,4.7,Star Wars™,https://images.brickset.com/sets/images/75111-1.jpg,2015,29.99
42084,2,176,Collect and transport heavy cargo with the Hook Loader!,Easy,2,K-2SO™,4.1,Star Wars™,https://images.brickset.com/sets/images/75120-1.jpg,2016,24.99
42033,8,125,Smash land speed records with the LEGO® Technic Record Breaker!,Easy,2,Captain Phasma™,4.1,Star Wars™,https://images.brickset.com/sets/images/75118-1.jpg,2016,24.99
42045,5,180,Thunder over the ocean with the Hydroplane Racer!,Easy,2,Imperial Death Trooper™,4.8,Star Wars™,https://images.brickset.com/sets/images/75121-1.jpg,2016,24.99
42031,4,155,Reach dizzying heights with the awesome LEGO® Technic Cherry Picker!,Easy,2,Rey's Speeder™,4.4,Star Wars™,https://images.brickset.com/sets/images/75099-1.jpg,2015,19.99
70919,5,267,Party on with Superman™ and friends!,Easy,2,Scarif Stormtrooper™,5,Star Wars™,https://images.brickset.com/sets/images/75523-1.jpg,2017,24.99
70911,24,305,Put the heat on The Penguin™ Arctic Roller with Batman™!,Easy,2,Jango Fett™,3.7,Star Wars™,https://images.brickset.com/sets/images/75107-1.jpg,2015,19.99
70903,18,254,Battle with Batman™ against The Riddler™ and his allies!,Easy,2,Rebel Trooper Battle Pack,4.7,Star Wars™,https://images.brickset.com/sets/images/75164-1.jpg,2017,14.99
70901,19,201,Protect the power plant from Mr. Freeze’s ice attack!,Easy,2,Resistance Trooper Battle Pack,4.5,Star Wars™,https://images.brickset.com/sets/images/75131-1.jpg,2016,12.99
70913,7,141,Power into the sky to stop Scarecrow’s fear gas attacks!,Easy,2,First Order Battle Pack,3.9,Star Wars™,https://images.brickset.com/sets/images/75132-1.jpg,2016,12.99
70900,18,124,Help Batman™ stop The Joker™ escaping!,Easy,2,Captain Phasma™,4.7,BrickHeadz,https://images.brickset.com/sets/images/41486-1.jpg,2017,9.99
70907,10,460,Speed after Killer Croc’s Tail-Gator on Batman’s Batski!,Easy,2,Y-Wing™ Microfighter,4.7,Star Wars™,https://images.brickset.com/sets/images/75162-1.jpg,2017,9.99
71264,2,156,Fight crime with Batgirl™ and Robin™ in THE LEGO® BATMAN MOVIE!,Easy,2,Resistance X-Wing Fighter™,4.3,Star Wars™,https://images.brickset.com/sets/images/75125-1.jpg,2016,9.99
70902,27,139,Stop Catwoman™ escaping with the diamonds!,Easy,2,TIE Advanced Prototype™,4.6,Star Wars™,https://images.brickset.com/sets/images/75128-1.jpg,2016,9.99
41588,12,151,Show off the evil trickster with LEGO® BrickHeadz The Joker™!,Easy,2,Krennic's Imperial Shuttle™ Microfighter,4.3,Star Wars™,https://images.brickset.com/sets/images/75163-1.jpg,2017,9.99
70608,10,312,Battle against evil Jungle Garmadon on the jungle bridge!,Easy,2,First Order Snowspeeder™,4.5,Star Wars™,https://images.brickset.com/sets/images/75126-1.jpg,2016,9.99
70609,6,341,Protect NINJAGO® City from flying Manta Ray Bomber attack!,Easy,2,6x6 All Terrain Tow Truck,3.5,Technic,https://images.brickset.com/sets/images/42070-1.jpg,2017,289.99
70629,8,217,Stop a Piranha Attack with Kai and Misako!,Easy,2,Porsche 911 GT3 RS,4.7,Technic,https://images.brickset.com/sets/images/42056-1.jpg,2016,299.99
70607,18,233,Stop a crime in the NINJAGO® City street market!,Easy,2,Bucket Wheel Excavator,4.6,Technic,https://images.brickset.com/sets/images/42055-1.jpg,2016,279.99
70606,11,109,Practice your Spinjitzu skills with Kai and Zane!,Easy,2,Mack Anthem,4.7,Technic,https://images.brickset.com/sets/images/42078-1.jpg,2018,179.99
41607,1,136,Master the skills of a green-skinned assassin with LEGO® BrickHeadz Gamora!,Challenging,4,Extreme Adventure,4.9,Technic,https://images.brickset.com/sets/images/42069-1.jpg,2017,179.99
60188,1,883,Head to the LEGO® City mine and dig up some gold!,Challenging,4,Air Race Jet,4.9,Technic,https://images.brickset.com/sets/images/42066-1.jpg,2017,159.99
60171,2,88,Arrest the crooks and recover the hidden loot!,Challenging,4,Rally Car,4.4,Technic,https://images.brickset.com/sets/images/42077-1.jpg,2018,109.99
70918,2,198,Bring down Captain Boomerang™ with Batman’s Bat-Dune Buggy!,Challenging,4,RC Tracked Racer,4.5,Technic,https://images.brickset.com/sets/images/42065-1.jpg,2017,99.99
10734,2,175,Tear it down and build it again!,Challenging,4,Airport Rescue Vehicle,4.8,Technic,https://images.brickset.com/sets/images/42068-1.jpg,2017,99.99
10754,1,125,Swing into action with Spider-Man and catch the Scorpion!,Challenging,4,Hovercraft,4.2,Technic,https://images.brickset.com/sets/images/42076-1.jpg,2018,89.99
75929,1,577,Escape from the rampaging Carnotaurus!,Challenging,4,BMW R 1200 GS Adventure,4.7,Technic,https://images.brickset.com/sets/images/42063-1.jpg,2017,59.99
41607,1,136,Master the skills of a green-skinned assassin with LEGO® BrickHeadz Gamora!,Challenging,4,Container Yard,4.8,Technic,https://images.brickset.com/sets/images/42062-1.jpg,2017,59.99
10754,1,125,Swing into action with Spider-Man and catch the Scorpion!,Challenging,4,First Responder,5,Technic,https://images.brickset.com/sets/images/42075-1.jpg,2018,49.99
70365,2,88,Watch Axl become unstoppable on the battlefield!,Challenging,4,Racing Yacht,4.8,Technic,https://images.brickset.com/sets/images/42074-1.jpg,2018,39.99
70347,1,98,Stop the Stone stomper with the King’s Guard battle vehicle!,Challenging,4,Roadwork Crew,4.8,Technic,https://images.brickset.com/sets/images/42060-1.jpg,2017,29.99
70354,1,393,Keep trouble at bay with Axl’s 3-in-1 Rumble Maker!,Challenging,4,LEGO® Power Functions Motor Set,4.5,Power Functions,https://images.brickset.com/sets/images/8293-1.jpg,2008,29.99
70918,2,198,Bring down Captain Boomerang™ with Batman’s Bat-Dune Buggy!,Challenging,4,Stunt Truck,4.7,Technic,https://images.brickset.com/sets/images/42059-1.jpg,2017,19.99
75181,1,1966,Collect the ultimate long-range Rebel starfighter!,Very Challenging,5,Ultralight Helicopter,4.7,Technic,https://images.brickset.com/sets/images/42057-1.jpg,2017,19.99
41609,1,149,Growl like a Wookiee with a LEGO® BrickHeadz™ construction character featuring Chewbacca!,Very Easy,1,Stunt Bike,4,Technic,https://images.brickset.com/sets/images/42058-1.jpg,2017,19.99
41598,3,122,Live life in the fast lane with LEGO® BrickHeadz The Flash™!,Very Easy,1,Dozer Compactor,5,Technic,https://images.brickset.com/sets/images/42071-1.jpg,2018,19.99
41594,6,118,Lead a LEGO® BrickHeadz ghost crew featuring Disney’s Captain Armando Salazar!,Very Easy,1,Hook Loader,4.5,Technic,https://images.brickset.com/sets/images/42084-1.jpg,2018,14.99
41486,3,127,Lead the First Order with a LEGO® BrickHeadz construction character featuring Captain Phasma™,Very Easy,1,CLAAS XERION 5000 TRAC VC,4.8,Technic,https://images.brickset.com/sets/images/42054-1.jpg,2016,179.99
